(2007,44)
(2007,63)
(2007,16)
(2007,44)
(2007,28)
(2007,17)
(2007,27)
(2007,78)
(2007,22)
(2007,16)
(2007,23)
(2007,22)
(2007,18)
(2007,21)
(2007,76)
(2007,30)
(2007,22)
(2007,18)
(2007,116)
(2007,16)
(2007,18)
(2007,22)
(2007,81)
(2007,39)
(2007,22)
(2007,23)
(2007,35)
(2007,47)
(2007,16)
(2007,21)
(2007,38)
(2007,19)
(2007,31)
(2007,22)
(2007,18)
(2007,21)
(2007,17)
(2007,20)
(2007,22)
(2007,61)
(2007,40)
(2007,27)
(2007,16)
(2007,57)
(2007,103)
(2007,21)
(2007,23)
(2007,61)
(2007,22)
(2007,44)
(2007,33)
(2007,46)
(2007,140)
(2007,93)
(2007,98)
(2007,26)
(2007,44)
(2007,27)
(2007,40)
(2007,24)
(2007,54)
(2007,70)
(2007,16)
(2007,18)
(2007,38)
(2007,19)
(2007,15)
(2007,17)
(2007,21)
(2007,52)
(2007,17)
(2007,17)
(2007,23)
(2007,53)
(2007,27)
(2007,15)
(2007,29)
(2007,36)
(2007,16)
(2007,18)
(2007,41)
(2007,17)
(2007,66)
(2007,23)
(2007,30)
(2007,58)
(2007,18)
(2007,41)
(2007,23)
(2007,15)
(2007,46)
(2007,33)
(2007,25)
(2007,15)
(2007,17)
(2007,19)
(2007,17)
(2007,26)
(2007,26)
(2007,34)
(2007,17)
(2007,46)
(2007,53)
(2007,23)
(2007,26)
(2007,59)
(2007,19)
(2007,19)
(2007,15)
(2007,15)
(2007,16)
(2007,17)
(2007,29)
(2007,28)
(2007,15)
(2007,44)
(2007,102)
(2007,27)
(2007,20)
(2007,24)
(2007,15)
(2007,21)
(2007,36)
(2007,48)
(2007,19)
(2007,17)
(2007,19)
(2007,33)
(2007,31)
(2007,16)
(2007,19)
(2007,35)
(2007,22)
(2007,15)
(2007,32)
(2007,21)
(2007,29)
(2007,29)
(2007,49)
(2007,35)
(2007,35)
(2007,44)
(2007,17)
(2007,32)
(2007,30)
(2007,44)
(2007,23)
(2007,23)
(2007,20)
(2007,19)
(2007,19)
(2007,17)
(2007,37)
(2007,26)
(2007,22)
(2007,29)
(2007,21)
(2007,27)
(2007,39)
(2007,15)
(2007,21)
(2007,118)
(2007,22)
(2007,26)
(2007,23)
(2007,28)
(2007,30)
(2007,18)
(2007,15)
(2007,39)
(2007,15)
(2007,21)
(2007,27)
(2007,21)
(2007,27)
(2007,36)
(2007,19)
(2007,54)
(2007,46)
(2007,16)
(2007,46)
(2007,22)
(2007,41)
(2007,44)
(2007,57)
(2007,33)
(2007,49)
(2007,32)
(2007,48)
(2007,15)
(2007,42)
(2007,28)
(2007,32)
(2007,21)
(2007,49)
(2007,15)
(2007,35)
(2007,45)
(2007,45)
(2007,17)
(2007,43)
(2007,22)
(2007,15)
(2007,23)
(2007,16)
(2007,33)
(2007,41)
(2007,20)
(2007,29)
(2007,32)
(2007,44)
(2007,34)
(2007,58)
(2007,46)
(2007,41)
(2007,178)
(2007,37)
(2007,20)
(2007,66)
(2007,18)
(2007,18)
(2007,40)
(2007,62)
(2007,32)
(2007,23)
(2007,15)
(2007,23)
(2007,18)
(2007,33)
(2007,25)
(2007,18)
(2007,16)
(2007,26)
(2007,21)
(2007,27)
(2007,60)
(2007,21)
(2007,44)
(2007,49)
(2007,36)
(2007,74)
(2007,27)
(2007,42)
(2007,16)
(2007,40)
(2007,33)
(2007,20)
(2007,130)
(2007,35)
(2007,22)
(2007,25)
(2007,16)
(2007,36)
(2007,24)
(2007,28)
(2007,65)
(2007,21)
(2007,15)
(2007,37)
(2007,17)
(2007,22)
(2007,21)
(2007,51)
(2007,20)
(2007,25)
(2007,18)
(2007,20)
(2007,40)
(2007,40)
(2007,21)
(2007,29)
(2007,40)
(2007,123)
(2007,46)
(2007,130)
(2007,17)
(2007,18)
(2007,19)
(2007,38)
(2007,17)
(2007,25)
(2007,18)
(2007,15)
(2007,25)
(2007,28)
(2007,20)
(2007,17)
(2007,18)
(2007,16)
(2007,36)
(2007,17)
(2007,18)
(2007,18)
(2007,28)
(2007,79)
(2007,36)
(2007,51)
(2007,16)
(2007,34)
(2007,56)
(2007,16)
(2007,23)
(2007,17)
(2007,31)
(2007,37)
(2007,18)
(2007,38)
(2007,21)
(2007,39)
(2007,24)
(2007,79)
(2007,18)
(2007,21)
(2007,26)
(2007,19)
(2007,45)
(2007,36)
(2007,28)
(2007,23)
(2007,15)
(2007,16)
(2007,21)
(2007,56)
(2007,38)
(2007,31)
(2007,24)
(2007,17)
(2007,21)
(2007,33)
(2007,43)
(2007,49)
(2007,17)
(2007,26)
(2007,20)
(2007,31)
(2007,17)
(2007,63)
(2007,16)
(2007,57)
(2007,29)
(2007,21)
(2007,110)
(2007,43)
(2007,28)
(2007,35)
(2007,21)
(2007,24)
(2007,59)
(2007,16)
(2007,27)
(2007,45)
(2007,83)
(2007,18)
(2007,24)
(2007,16)
(2007,20)
(2007,24)
(2007,28)
(2007,19)
(2007,15)
(2007,21)
(2007,27)
(2007,37)
(2007,44)
(2007,15)
(2007,31)
(2007,25)
(2007,48)
(2007,17)
(2007,73)
(2007,29)
(2007,17)
(2007,16)
(2007,19)
(2007,17)
(2007,46)
(2007,18)
(2007,15)
(2007,30)
(2007,24)
(2007,22)
(2007,39)
(2007,18)
(2007,16)
(2007,19)
(2007,21)
(2007,25)
(2007,29)
(2007,34)
(2007,23)
(2007,26)
(2007,84)
(2007,19)
(2007,18)
(2007,28)
(2007,22)
(2007,55)
(2007,45)
(2007,15)
(2007,30)
(2007,48)
(2007,24)
(2007,17)
(2007,23)
(2007,16)
(2007,22)
(2007,37)
(2007,17)
(2007,15)
(2007,35)
(2007,20)
(2007,21)
(2007,25)
(2007,19)
(2007,30)
(2007,34)
(2007,34)
(2007,35)
(2007,15)
(2007,41)
(2007,20)
(2007,28)
(2007,22)
(2007,19)
(2007,17)
(2007,31)
(2007,24)
(2007,21)
(2007,26)
(2007,19)
(2007,20)
(2007,17)
(2007,33)
(2007,21)
(2007,31)
(2007,15)
(2007,17)
(2007,41)
(2007,17)
(2007,15)
(2007,40)
(2007,21)
(2007,33)
(2007,19)
(2007,70)
(2007,20)
(2007,18)
(2007,16)
(2007,16)
(2007,24)
(2007,15)
(2007,20)
(2007,17)
(2007,18)
(2007,16)
(2007,34)
(2007,134)
(2007,77)
(2007,43)
(2007,15)
(2007,19)
(2007,15)
(2007,44)
(2007,19)
(2007,33)
(2007,23)
(2007,15)
(2007,23)
(2007,44)
(2007,31)
(2007,29)
(2007,23)
(2007,22)
(2007,16)
(2007,21)
(2007,18)
(2007,19)
(2007,16)
(2007,31)
(2007,39)
(2007,27)
(2007,22)
(2007,65)
(2007,19)
(2007,37)
(2007,18)
(2007,16)
(2007,53)
(2007,21)
(2007,53)
(2007,65)
(2007,24)
(2007,30)
(2007,23)
(2007,51)
(2007,21)
(2007,40)
(2007,18)
(2007,15)
(2007,24)
(2007,15)
(2007,98)
(2007,18)
(2007,24)
(2007,40)
(2007,27)
(2007,18)
(2007,29)
(2007,44)
(2007,41)
(2007,23)
(2007,19)
(2007,41)
(2007,16)
(2007,19)
(2007,25)
(2007,53)
(2007,17)
(2007,18)
(2007,39)
(2007,44)
(2007,118)
(2007,45)
(2007,33)
(2007,21)
(2007,41)
(2007,35)
(2007,27)
(2007,23)
(2007,41)
(2007,21)
(2007,19)
(2007,38)
(2007,29)
(2007,33)
(2007,63)
(2007,25)
(2007,16)
(2007,16)
(2007,31)
(2007,19)
(2007,38)
(2007,26)
(2007,27)
(2007,28)
(2007,28)
(2007,41)
(2007,28)
(2007,32)
(2007,18)
(2007,22)
(2007,34)
(2007,24)
(2007,28)
(2007,39)
(2007,23)
(2007,19)
(2007,16)
(2007,30)
(2007,29)
(2007,36)
(2007,21)
(2007,19)
(2007,18)
(2007,24)
(2007,22)
(2007,26)
(2007,75)
(2007,24)
(2007,33)
(2007,56)
(2007,38)
(2007,29)
(2007,31)
(2007,20)
(2007,107)
(2007,18)
(2007,35)
(2007,21)
(2007,15)
(2007,20)
(2007,51)
(2007,72)
(2007,46)
(2007,49)
(2007,27)
(2007,53)
(2007,60)
(2007,37)
(2007,28)
(2007,42)
(2007,29)
(2007,68)
(2007,17)
(2007,57)
(2007,30)
(2007,19)
(2007,35)
(2007,20)
(2007,32)
(2007,34)
(2007,22)
(2007,16)
(2007,17)
(2007,26)
(2007,17)
(2007,25)
(2007,50)
(2007,53)
(2007,29)
(2007,19)
(2007,32)
(2007,15)
(2007,23)
(2007,47)
(2007,26)
(2007,43)
(2007,35)
(2007,80)
(2007,19)
(2007,58)
(2007,28)
(2007,41)
(2007,77)
(2007,34)
(2007,19)
(2007,16)
(2007,62)
(2007,48)
(2007,18)
(2007,16)
(2007,22)
(2007,51)
(2007,22)
(2007,31)
(2007,16)
(2007,59)
(2007,59)
(2007,24)
(2007,23)
(2007,15)
(2007,21)
(2007,24)
(2007,36)
(2007,17)
(2007,23)
(2007,22)
(2007,22)
(2007,39)
(2007,58)
(2007,43)
(2007,33)
(2007,19)
(2007,63)
(2007,46)
(2007,20)
(2007,25)
(2007,71)
(2007,16)
(2007,43)
(2007,25)
(2007,43)
(2007,20)
(2007,89)
(2007,50)
(2007,18)
(2007,36)
(2007,33)
(2007,112)
(2007,109)
(2007,16)
(2007,16)
(2007,30)
(2007,107)
(2007,28)
(2007,19)
(2007,29)
(2007,32)
(2007,17)
(2007,79)
(2007,15)
(2007,29)
(2007,26)
(2007,29)
(2007,22)
(2007,31)
(2007,17)
(2007,50)
(2007,42)
(2007,39)
(2007,24)
(2007,16)
(2007,42)
(2007,52)
(2007,54)
(2007,43)
(2007,103)
(2007,19)
(2007,35)
(2007,15)
(2007,30)
(2007,33)
(2007,28)
(2007,39)
(2007,35)
(2007,21)
(2007,79)
(2007,22)
(2007,46)
(2007,24)
(2007,23)
(2007,68)
(2007,33)
(2007,27)
(2007,92)
(2007,36)
(2007,18)
(2007,30)
(2007,65)
(2007,93)
(2007,28)
(2007,35)
(2007,31)
(2007,20)
(2007,46)
(2007,47)
(2007,22)
(2007,65)
(2007,33)
(2007,120)
(2007,48)
(2007,61)
(2007,15)
(2007,30)
(2007,31)
(2007,84)
(2007,46)
(2007,36)
(2007,22)
(2007,44)
(2007,22)
(2007,19)
(2007,28)
(2007,48)
(2007,98)
(2007,19)
(2007,44)
(2007,51)
(2007,48)
(2007,38)
(2007,33)
(2007,23)
(2007,23)
(2007,71)
(2007,30)
(2007,29)
(2007,17)
(2007,28)
(2007,17)
(2007,69)
(2007,34)
(2007,19)
(2007,21)
(2007,17)
(2007,18)
(2007,22)
(2007,32)
(2007,32)
(2007,31)
(2007,23)
(2007,41)
(2007,20)
(2007,29)
(2007,16)
(2007,53)
(2007,20)
(2007,16)
(2007,69)
(2007,24)
(2007,19)
(2007,18)
(2007,43)
(2007,42)
(2007,20)
(2007,20)
(2007,27)
(2007,26)
(2007,17)
(2007,19)
(2007,26)
(2007,67)
(2007,20)
(2007,17)
(2007,64)
(2007,21)
(2007,31)
(2007,19)
(2007,44)
(2007,84)
(2007,121)
(2007,22)
(2007,24)
(2007,17)
(2007,26)
(2007,21)
(2007,31)
(2007,28)
(2007,23)
(2007,27)
(2007,34)
(2007,17)
(2007,18)
(2007,16)
(2007,28)
(2007,27)
(2007,123)
(2007,21)
(2007,24)
(2007,22)
(2007,149)
(2007,54)
(2007,18)
(2007,18)
(2007,126)
(2007,31)
(2007,25)
(2007,22)
(2007,17)
(2007,21)
(2007,26)
(2007,20)
(2007,29)
(2007,28)
(2007,35)
(2007,43)
(2007,30)
(2007,16)
(2007,25)
(2007,33)
(2007,33)
(2007,34)
(2007,37)
(2007,35)
(2007,18)
(2007,15)
(2007,89)
(2007,28)
(2007,24)
(2007,31)
(2007,20)
(2007,23)
(2007,16)
(2007,30)
(2007,17)
(2007,28)
(2007,15)
(2007,18)
(2007,35)
(2007,45)
(2007,18)
(2007,16)
(2007,31)
(2007,64)
(2007,20)
(2007,15)
(2007,18)
(2007,19)
(2007,21)
(2007,48)
(2007,19)
(2007,40)
(2007,45)
(2007,17)
(2007,17)
(2007,20)
(2007,25)
(2007,30)
(2007,51)
(2007,17)
(2007,61)
(2007,41)
(2007,37)
(2007,17)
(2007,16)
(2007,34)
(2007,64)
(2007,33)
(2007,22)
(2007,34)
(2007,22)
(2007,17)
(2007,35)
(2007,31)
(2007,25)
(2007,17)
(2007,33)
(2007,21)
(2007,22)
(2007,51)
(2007,27)
(2007,16)
(2007,19)
(2007,17)
(2007,50)
(2007,37)
(2007,41)
(2007,75)
(2007,35)
(2007,64)
(2007,93)
(2007,144)
(2007,62)
(2007,29)
(2007,135)
(2007,43)
(2007,39)
(2007,28)
(2007,18)
(2007,50)
(2007,62)
(2007,98)
(2007,94)
(2007,75)
(2007,28)
(2007,51)
(2007,17)
(2007,25)
(2007,35)
(2007,129)
(2007,34)
(2007,18)
(2007,26)
(2007,18)
(2007,63)
(2007,29)
(2007,19)
(2007,39)
(2007,40)
(2007,28)
(2007,33)
(2007,19)
(2007,24)
(2007,42)
(2007,19)
(2007,19)
(2007,25)
(2007,17)
(2007,52)
(2007,180)
(2007,29)
(2007,27)
(2007,66)
(2007,80)
(2007,27)
(2007,15)
(2007,96)
(2007,29)
(2007,24)
(2007,90)
(2007,41)
(2007,20)
(2007,54)
(2007,35)
(2007,34)
(2007,44)
(2007,42)
(2007,20)
(2007,26)
(2007,53)
(2007,83)
(2007,34)
(2007,45)
(2007,95)
(2007,27)
(2007,51)
(2007,27)
(2007,37)
(2007,26)
(2007,18)
(2007,45)
(2007,15)
(2007,43)
(2007,86)
(2007,21)
(2007,24)
(2007,20)
(2007,50)
(2007,15)
(2007,52)
(2007,56)
(2007,17)
(2007,19)
(2007,15)
(2007,80)
(2007,35)
(2007,26)
(2007,37)
(2007,32)
(2007,113)
(2007,38)
(2007,23)
(2007,17)
(2007,95)
(2007,21)
(2007,43)
(2007,33)
(2007,72)
(2007,36)
(2007,24)
(2007,17)
(2007,27)
(2007,31)
(2007,40)
(2007,37)
(2007,16)
(2007,18)
(2007,24)
(2007,78)
(2007,89)
(2007,32)
(2007,39)
(2007,72)
(2007,20)
(2007,24)
(2007,62)
(2007,29)
(2007,16)
(2007,36)
(2007,15)
(2007,15)
(2007,20)
(2007,21)
(2007,36)
(2007,16)
(2007,28)
(2007,75)
(2007,43)
(2007,33)
(2007,29)
(2007,15)
(2007,28)
(2007,28)
(2007,50)
(2007,46)
(2007,17)
(2007,29)
(2007,25)
(2007,44)
(2007,24)
(2007,54)
(2007,34)
(2007,19)
(2007,17)
(2007,25)
(2007,36)
(2007,15)
(2007,33)
(2007,19)
(2007,34)
(2007,133)
(2007,27)
(2007,17)
(2007,57)
(2007,23)
(2007,21)
(2007,32)
(2007,16)
(2007,25)
(2007,26)
(2007,31)
(2007,46)
(2007,19)
(2007,31)
(2007,72)
(2007,31)
(2007,44)
(2007,65)
(2007,15)
(2007,23)
(2007,22)
(2007,22)
(2007,21)
(2007,55)
(2007,18)
(2007,19)
(2007,131)
(2007,30)
(2007,24)
(2007,31)
(2007,60)
(2007,25)
(2007,16)
(2007,32)
(2007,22)
(2007,18)
(2007,20)
(2007,58)
(2007,43)
(2007,17)
(2007,32)
(2007,58)
(2007,33)
(2007,26)
(2007,27)
(2007,22)
(2007,33)
(2007,63)
(2007,15)
(2007,21)
(2007,27)
(2007,15)
(2007,39)
(2007,127)
(2007,20)
(2007,15)
(2007,15)
(2007,20)
(2007,45)
(2007,58)
(2007,16)
(2007,37)
(2007,19)
(2007,15)
(2007,99)
(2007,29)
(2007,86)
(2007,70)
(2007,76)
(2007,112)
(2007,20)
(2007,82)
(2007,30)
(2007,33)
(2007,34)
(2007,20)
(2007,77)
(2007,17)
(2007,87)
(2007,30)
(2007,42)
(2007,34)
(2007,15)
(2007,17)
(2007,21)
(2007,19)
(2007,55)
(2007,44)
(2007,34)
(2007,20)
(2007,35)
(2007,25)
(2007,16)
(2007,27)
(2007,57)
(2007,38)
(2007,29)
(2007,23)
(2007,26)
(2007,24)
(2007,25)
(2007,43)
(2007,20)
(2007,19)
(2007,29)
(2007,26)
(2007,70)
(2007,17)
(2007,29)
(2007,28)
(2007,28)
(2007,39)
(2007,46)
(2007,39)
(2007,34)
(2007,21)
(2007,15)
(2007,33)
(2007,43)
(2007,20)
(2007,32)
(2007,61)
(2007,17)
(2007,15)
(2007,29)
(2007,86)
(2007,50)
(2007,83)
(2007,19)
(2007,31)
(2007,27)
(2007,63)
(2007,26)
(2007,23)
(2007,48)
(2007,31)
(2007,37)
(2007,21)
(2007,18)
(2007,75)
(2007,30)
(2007,30)
(2007,15)
(2007,22)
(2007,76)
(2007,25)
(2007,89)
(2007,17)
(2007,34)
(2007,43)
(2007,17)
(2007,20)
(2007,22)
(2007,82)
(2007,24)
(2007,25)
(2007,101)
(2007,54)
(2007,52)
(2007,27)
(2007,28)
(2007,54)
(2007,50)
(2007,54)
(2007,28)
(2007,15)
(2007,37)
(2007,17)
(2007,126)
(2007,24)
(2007,35)
(2007,19)
(2007,64)
(2007,27)
(2007,26)
(2007,15)
(2007,17)
(2007,79)
(2007,86)
(2007,32)
(2007,17)
(2007,24)
(2007,29)
(2007,67)
(2007,64)
(2007,25)
(2007,22)
(2007,78)
(2007,32)
(2007,33)
(2007,16)
(2007,53)
(2007,15)
(2007,63)
(2007,51)
(2007,15)
(2007,20)
(2007,54)
(2007,17)
(2007,15)
(2007,22)
(2007,17)
(2007,47)
(2007,16)
(2007,27)
(2007,54)
(2007,20)
(2007,85)
(2007,19)
(2007,23)
(2007,135)
(2007,71)
(2007,23)
(2007,22)
(2007,36)
(2007,29)
(2007,21)
(2007,56)
(2007,30)
(2007,72)
(2007,39)
(2007,19)
(2007,39)
(2007,47)
(2007,17)
(2007,87)
(2007,36)
(2007,33)
(2007,29)
(2007,144)
(2007,21)
(2007,50)
(2007,36)
(2007,17)
(2007,89)
(2007,32)
(2007,75)
(2007,20)
(2007,28)
(2007,15)
(2007,27)
(2007,19)
(2007,68)
(2007,27)
(2007,18)
(2007,60)
(2007,33)
(2007,17)
(2007,95)
(2007,20)
(2007,17)
(2007,47)
(2007,31)
(2007,30)
(2007,27)
(2007,85)
(2007,82)
(2007,50)
(2007,19)
(2007,68)
(2007,53)
(2007,20)
(2007,16)
(2007,16)
(2007,41)
(2007,47)
(2007,94)
(2007,21)
(2007,36)
(2007,74)
(2007,63)
(2007,19)
(2007,59)
(2007,28)
(2007,78)
(2007,59)
(2007,111)
(2007,122)
(2007,71)
(2007,79)
(2007,104)
(2007,71)
(2007,19)
(2007,29)
(2007,52)
(2007,75)
(2007,104)
(2007,60)
(2007,41)
(2007,157)
(2007,102)
(2007,28)
(2007,93)
(2007,44)
(2007,62)
(2007,75)
(2007,60)
(2007,56)
(2007,29)
(2007,37)
(2007,81)
(2007,36)
(2007,65)
(2007,48)
(2007,40)
(2007,94)
(2007,25)
(2007,83)
(2007,26)
(2007,64)
(2007,27)
(2007,28)
(2007,17)
