(2004,1,16,919,SYR)
(2004,1,17,919,SYR)
(2004,1,18,919,SYR)
(2004,1,19,919,SYR)
(2004,1,20,919,SYR)
(2004,1,21,919,SYR)
(2004,1,22,919,SYR)
(2004,1,23,919,SYR)
(2004,1,24,919,SYR)
(2004,1,25,919,SYR)
(2004,1,26,919,SYR)
(2004,1,27,919,SYR)
(2004,1,28,919,SYR)
(2004,1,29,919,SYR)
(2004,1,30,919,SYR)
(2004,1,31,919,SYR)
(2004,1,6,1610,SYR)
(2004,1,7,1610,SYR)
(2004,1,8,1610,SYR)
(2004,1,9,1610,SYR)
(2004,1,10,1610,SYR)
(2004,1,11,1610,SYR)
(2004,1,12,1610,SYR)
(2004,1,13,1610,SYR)
(2004,1,14,1610,SYR)
(2004,1,15,1610,SYR)
(2004,1,16,1610,SYR)
(2004,1,17,1610,SYR)
(2004,1,18,1610,SYR)
(2004,1,19,1610,SYR)
(2004,1,20,1610,SYR)
(2004,1,1,600,SYR)
(2004,1,1,1250,SYR)
(2004,1,2,1050,SYR)
(2004,1,3,600,SYR)
(2004,1,3,1250,SYR)
(2004,1,4,1803,SYR)
(2004,1,4,1050,SYR)
(2004,1,4,915,SYR)
(2004,1,6,915,SYR)
(2004,1,7,1803,SYR)
(2004,1,8,1803,SYR)
(2004,1,9,600,SYR)
(2004,1,9,915,SYR)
(2004,1,9,1045,SYR)
(2004,1,9,1250,SYR)
(2004,1,10,1803,SYR)
(2004,1,10,600,SYR)
(2004,1,10,1045,SYR)
(2004,1,10,1250,SYR)
(2004,1,11,1803,SYR)
(2004,1,11,600,SYR)
(2004,1,11,915,SYR)
(2004,1,11,1045,SYR)
(2004,1,11,1250,SYR)
(2004,1,13,1803,SYR)
(2004,1,13,600,SYR)
(2004,1,13,915,SYR)
(2004,1,13,1045,SYR)
(2004,1,13,1250,SYR)
(2004,1,14,1803,SYR)
(2004,1,16,1803,SYR)
(2004,1,16,600,SYR)
(2004,1,16,915,SYR)
(2004,1,16,1045,SYR)
(2004,1,16,1250,SYR)
(2004,1,17,1803,SYR)
(2004,1,18,600,SYR)
(2004,1,18,915,SYR)
(2004,1,18,1045,SYR)
(2004,1,18,1250,SYR)
(2004,1,20,1803,SYR)
(2004,1,21,600,SYR)
(2004,1,21,915,SYR)
(2004,1,21,1045,SYR)
(2004,1,21,1250,SYR)
(2004,1,23,1803,SYR)
(2004,1,23,600,SYR)
(2004,1,23,915,SYR)
(2004,1,23,1045,SYR)
(2004,1,23,1250,SYR)
(2004,1,25,1803,SYR)
(2004,1,25,600,SYR)
(2004,1,25,915,SYR)
(2004,1,25,1045,SYR)
(2004,1,25,1250,SYR)
(2004,1,28,600,SYR)
(2004,1,28,915,SYR)
(2004,1,28,1045,SYR)
(2004,1,28,1250,SYR)
(2004,1,29,1803,SYR)
(2004,1,29,600,SYR)
(2004,1,29,915,SYR)
(2004,1,29,1045,SYR)
(2004,1,29,1250,SYR)
(2004,1,12,1650,SYR)
(2004,1,12,700,SYR)
(2004,1,26,1455,SYR)
(2004,1,25,1000,SYR)
(2004,1,7,630,SYR)
(2004,1,20,1000,SYR)
(2004,1,17,630,SYR)
(2004,1,15,1245,SYR)
(2004,1,5,1455,SYR)
(2004,1,21,700,SYR)
(2004,1,5,1829,SYR)
(2004,1,16,1650,SYR)
(2004,1,13,630,SYR)
(2004,1,16,1815,SYR)
(2004,1,30,1000,SYR)
(2004,1,19,1455,SYR)
(2004,1,12,1815,SYR)
(2004,1,1,1455,SYR)
(2004,1,13,1650,SYR)
(2004,1,16,630,SYR)
(2004,1,11,1455,SYR)
(2004,1,10,1000,SYR)
(2004,1,30,1650,SYR)
(2004,1,5,1000,SYR)
(2004,1,8,630,SYR)
(2004,1,15,700,SYR)
(2004,1,11,1040,SYR)
(2004,1,10,630,SYR)
(2004,1,20,1455,SYR)
(2004,1,7,1245,SYR)
(2004,1,16,1000,SYR)
(2004,1,30,1815,SYR)
(2004,1,18,1245,SYR)
(2004,1,6,630,SYR)
(2004,1,12,1245,SYR)
(2004,1,27,1815,SYR)
(2004,1,18,1830,SYR)
(2004,1,29,1000,SYR)
(2004,1,17,700,SYR)
(2004,1,27,1000,SYR)
(2004,1,30,630,SYR)
(2004,1,28,700,SYR)
(2004,1,5,700,SYR)
(2004,1,22,700,SYR)
(2004,1,30,1455,SYR)
(2004,1,23,1815,SYR)
(2004,1,9,1650,SYR)
(2004,1,9,1245,SYR)
(2004,1,1,1829,SYR)
(2004,1,17,1000,SYR)
(2004,1,6,700,SYR)
(2004,1,9,630,SYR)
(2004,1,14,1410,SYR)
(2004,1,14,640,SYR)
(2004,1,18,1410,SYR)
(2004,1,19,640,SYR)
(2004,1,21,1410,SYR)
(2004,1,22,1410,SYR)
(2004,1,23,1410,SYR)
(2004,1,23,640,SYR)
(2004,1,25,1410,SYR)
(2004,1,25,640,SYR)
(2004,1,27,640,SYR)
(2004,1,28,1410,SYR)
(2004,1,28,640,SYR)
(2004,1,31,1410,SYR)
(2004,1,19,1700,SYR)
(2004,1,20,1700,SYR)
(2004,1,21,1700,SYR)
(2004,1,22,1700,SYR)
(2004,1,23,1700,SYR)
(2004,1,24,1700,SYR)
(2004,1,25,1700,SYR)
(2004,1,26,1700,SYR)
(2004,1,27,1700,SYR)
(2004,1,28,1700,SYR)
(2004,1,29,1700,SYR)
(2004,1,30,1700,SYR)
(2004,1,31,1700,SYR)
(2004,1,2,605,SYR)
(2004,1,2,1110,SYR)
(2004,1,2,1700,SYR)
(2004,1,3,605,SYR)
(2004,1,3,1110,SYR)
(2004,1,3,1700,SYR)
(2004,1,4,845,SYR)
(2004,1,4,1110,SYR)
(2004,1,4,1700,SYR)
(2004,1,7,605,SYR)
(2004,1,7,1110,SYR)
(2004,1,7,1700,SYR)
(2004,1,8,605,SYR)
(2004,1,8,1110,SYR)
(2004,1,8,1700,SYR)
(2004,1,13,605,SYR)
(2004,1,13,1110,SYR)
(2004,1,13,1700,SYR)
(2004,1,18,1110,SYR)
(2004,1,18,1700,SYR)
(2004,1,25,1110,SYR)
(2004,1,25,1700,SYR)
(2004,1,26,605,SYR)
(2004,1,26,1110,SYR)
(2004,1,26,1700,SYR)
(2004,1,29,605,SYR)
(2004,1,29,1110,SYR)
(2004,1,29,1700,SYR)
(2004,1,1,1250,SYR)
(2004,1,2,1250,SYR)
(2004,1,3,1026,SYR)
(2004,1,3,630,SYR)
(2004,1,4,1250,SYR)
(2004,1,4,600,SYR)
(2004,1,4,1457,SYR)
(2004,1,4,1026,SYR)
(2004,1,4,630,SYR)
(2004,1,4,1432,SYR)
(2004,1,4,1854,SYR)
(2004,1,6,600,SYR)
(2004,1,6,1026,SYR)
(2004,1,6,630,SYR)
(2004,1,7,1430,SYR)
(2004,1,7,1903,SYR)
(2004,1,8,1502,SYR)
(2004,1,8,600,SYR)
(2004,1,8,1000,SYR)
(2004,1,10,1250,SYR)
(2004,1,10,1024,SYR)
(2004,1,10,1430,SYR)
(2004,1,10,1903,SYR)
(2004,1,11,1502,SYR)
(2004,1,12,1502,SYR)
(2004,1,12,600,SYR)
(2004,1,12,1000,SYR)
(2004,1,12,1250,SYR)
(2004,1,12,1024,SYR)
(2004,1,12,1430,SYR)
(2004,1,12,1903,SYR)
(2004,1,13,1024,SYR)
(2004,1,13,1430,SYR)
(2004,1,13,1903,SYR)
(2004,1,15,600,SYR)
(2004,1,15,1000,SYR)
(2004,1,15,1250,SYR)
(2004,1,16,1024,SYR)
(2004,1,16,1430,SYR)
(2004,1,16,1903,SYR)
(2004,1,17,1502,SYR)
(2004,1,17,600,SYR)
(2004,1,17,1000,SYR)
(2004,1,17,1250,SYR)
(2004,1,20,1502,SYR)
(2004,1,20,600,SYR)
(2004,1,20,1000,SYR)
(2004,1,20,1903,SYR)
(2004,1,21,1502,SYR)
(2004,1,21,600,SYR)
(2004,1,21,1000,SYR)
(2004,1,21,1250,SYR)
(2004,1,22,1502,SYR)
(2004,1,22,600,SYR)
(2004,1,22,1000,SYR)
(2004,1,22,1250,SYR)
(2004,1,22,1024,SYR)
(2004,1,23,1502,SYR)
(2004,1,23,600,SYR)
(2004,1,23,1000,SYR)
(2004,1,23,1250,SYR)
(2004,1,23,1430,SYR)
(2004,1,23,1903,SYR)
(2004,1,24,1250,SYR)
(2004,1,25,1250,SYR)
(2004,1,26,1250,SYR)
(2004,1,27,1502,SYR)
(2004,1,28,1502,SYR)
(2004,1,28,1250,SYR)
(2004,1,28,1024,SYR)
(2004,1,28,1430,SYR)
(2004,1,28,1903,SYR)
(2004,1,29,1502,SYR)
(2004,1,29,600,SYR)
(2004,1,29,1000,SYR)
(2004,1,30,1502,SYR)
(2004,1,30,600,SYR)
(2004,1,30,1000,SYR)
(2004,1,30,1024,SYR)
(2004,1,30,1430,SYR)
(2004,1,30,1903,SYR)
(2004,1,31,1502,SYR)
(2004,1,31,600,SYR)
(2004,1,31,1000,SYR)
(2004,1,2,1400,SYR)
(2004,1,2,640,SYR)
(2004,1,3,1400,SYR)
(2004,1,3,640,SYR)
(2004,1,4,1400,SYR)
(2004,1,4,640,SYR)
(2004,1,9,640,SYR)
(2004,1,10,1410,SYR)
(2004,1,4,725,SYR)
(2004,1,11,725,SYR)
(2004,1,18,725,SYR)
(2004,1,25,725,SYR)
(2004,1,5,650,SYR)
(2004,1,6,650,SYR)
(2004,1,7,650,SYR)
(2004,1,8,650,SYR)
(2004,1,9,650,SYR)
(2004,1,10,650,SYR)
(2004,1,3,705,SYR)
(2004,1,1,1805,SYR)
(2004,1,2,1805,SYR)
(2004,1,4,1805,SYR)
(2004,1,5,1805,SYR)
(2004,1,6,1805,SYR)
(2004,1,7,1805,SYR)
(2004,1,8,1805,SYR)
(2004,1,1,1610,SYR)
(2004,1,2,1610,SYR)
(2004,1,3,1610,SYR)
(2004,1,4,1610,SYR)
(2004,1,5,1610,SYR)
(2004,1,1,925,SYR)
(2004,1,2,925,SYR)
(2004,1,3,925,SYR)
(2004,1,4,925,SYR)
(2004,1,5,925,SYR)
(2004,1,6,919,SYR)
(2004,1,7,919,SYR)
(2004,1,8,919,SYR)
(2004,1,9,919,SYR)
(2004,1,10,919,SYR)
(2004,1,11,919,SYR)
(2004,1,12,919,SYR)
(2004,1,13,919,SYR)
(2004,1,14,919,SYR)
(2004,1,15,919,SYR)
(2004,1,16,919,SYR)
(2004,1,17,919,SYR)
(2004,1,18,919,SYR)
(2004,1,19,919,SYR)
(2004,1,20,919,SYR)
(2004,1,21,919,SYR)
(2004,1,22,919,SYR)
(2004,1,21,1610,SYR)
(2004,1,22,1610,SYR)
(2004,1,23,1610,SYR)
(2004,1,24,1610,SYR)
(2004,1,25,1610,SYR)
(2004,1,26,1610,SYR)
(2004,1,27,1610,SYR)
(2004,1,28,1610,SYR)
(2004,1,29,1610,SYR)
(2004,1,30,1610,SYR)
(2004,1,31,1610,SYR)
(2004,1,1,1050,SYR)
(2004,1,2,1050,SYR)
(2004,1,2,915,SYR)
(2004,1,3,1803,SYR)
(2004,1,3,1050,SYR)
(2004,1,4,1803,SYR)
(2004,1,4,1050,SYR)
(2004,1,5,1050,SYR)
(2004,1,6,1803,SYR)
(2004,1,6,600,SYR)
(2004,1,6,1250,SYR)
(2004,1,10,600,SYR)
(2004,1,10,1045,SYR)
(2004,1,10,1250,SYR)
(2004,1,13,600,SYR)
(2004,1,13,915,SYR)
(2004,1,13,1045,SYR)
(2004,1,13,1250,SYR)
(2004,1,14,1803,SYR)
(2004,1,17,1803,SYR)
(2004,1,19,1803,SYR)
(2004,1,19,1250,SYR)
(2004,1,21,1803,SYR)
(2004,1,22,1803,SYR)
(2004,1,22,600,SYR)
(2004,1,22,915,SYR)
(2004,1,22,1045,SYR)
(2004,1,22,1250,SYR)
(2004,1,24,600,SYR)
(2004,1,28,1803,SYR)
(2004,1,29,1803,SYR)
(2004,1,29,600,SYR)
(2004,1,29,915,SYR)
(2004,1,29,1045,SYR)
(2004,1,29,1250,SYR)
(2004,1,31,1803,SYR)
(2004,1,4,1455,SYR)
(2004,1,21,630,SYR)
(2004,1,26,1455,SYR)
(2004,1,31,1000,SYR)
(2004,1,30,1245,SYR)
(2004,1,25,1830,SYR)
(2004,1,17,1350,SYR)
(2004,1,22,1000,SYR)
(2004,1,7,1815,SYR)
(2004,1,4,1830,SYR)
(2004,1,2,1829,SYR)
(2004,1,19,1000,SYR)
(2004,1,12,700,SYR)
(2004,1,14,1455,SYR)
(2004,1,13,1455,SYR)
(2004,1,21,1650,SYR)
(2004,1,20,1000,SYR)
(2004,1,14,1245,SYR)
(2004,1,14,1650,SYR)
(2004,1,15,1455,SYR)
(2004,1,15,1245,SYR)
(2004,1,14,700,SYR)
(2004,1,3,630,SYR)
(2004,1,13,1000,SYR)
(2004,1,1,1245,SYR)
(2004,1,13,630,SYR)
(2004,1,19,1455,SYR)
(2004,1,12,1815,SYR)
(2004,1,16,630,SYR)
(2004,1,27,630,SYR)
(2004,1,28,1455,SYR)
(2004,1,29,1650,SYR)
(2004,1,1,1000,SYR)
(2004,1,8,630,SYR)
(2004,1,11,1040,SYR)
(2004,1,28,1815,SYR)
(2004,1,10,630,SYR)
(2004,1,9,1455,SYR)
(2004,1,28,1245,SYR)
(2004,1,20,1455,SYR)
(2004,1,7,1245,SYR)
(2004,1,16,1000,SYR)
(2004,1,20,1245,SYR)
(2004,1,2,1245,SYR)
(2004,1,11,1245,SYR)
(2004,1,29,700,SYR)
(2004,1,22,1245,SYR)
(2004,1,27,1815,SYR)
(2004,1,26,1245,SYR)
(2004,1,30,1455,SYR)
(2004,1,23,1815,SYR)
(2004,1,9,1650,SYR)
(2004,1,8,700,SYR)
(2004,1,19,1815,SYR)
(2004,1,5,1650,SYR)
(2004,1,22,1455,SYR)
(2004,1,23,1000,SYR)
(2004,1,7,1455,SYR)
(2004,1,23,1650,SYR)
(2004,1,19,645,SYR)
(2004,1,14,1815,SYR)
(2004,1,9,1000,SYR)
(2004,1,24,1000,SYR)
(2004,1,15,1000,SYR)
(2004,1,26,1000,SYR)
(2004,1,7,1650,SYR)
(2004,1,11,1410,SYR)
(2004,1,12,640,SYR)
(2004,1,13,640,SYR)
(2004,1,14,640,SYR)
(2004,1,15,640,SYR)
(2004,1,16,1410,SYR)
(2004,1,17,640,SYR)
(2004,1,19,640,SYR)
(2004,1,20,1410,SYR)
(2004,1,22,1410,SYR)
(2004,1,22,640,SYR)
(2004,1,25,1410,SYR)
(2004,1,25,640,SYR)
(2004,1,26,1410,SYR)
(2004,1,26,640,SYR)
(2004,1,27,1410,SYR)
(2004,1,27,640,SYR)
(2004,1,29,640,SYR)
(2004,1,30,640,SYR)
(2004,1,31,1410,SYR)
(2004,1,1,1634,SYR)
(2004,1,2,1634,SYR)
(2004,1,3,1634,SYR)
(2004,1,4,1634,SYR)
(2004,1,5,1634,SYR)
(2004,1,6,1634,SYR)
(2004,1,7,1634,SYR)
(2004,1,8,1634,SYR)
(2004,1,9,1634,SYR)
(2004,1,10,1634,SYR)
(2004,1,11,1634,SYR)
(2004,1,12,1634,SYR)
(2004,1,13,1634,SYR)
(2004,1,14,1634,SYR)
(2004,1,15,1634,SYR)
(2004,1,16,1634,SYR)
(2004,1,17,1634,SYR)
(2004,1,18,1634,SYR)
(2004,1,19,1634,SYR)
(2004,1,20,1634,SYR)
(2004,1,21,1634,SYR)
(2004,1,22,1634,SYR)
(2004,1,23,1634,SYR)
(2004,1,24,1634,SYR)
(2004,1,25,1634,SYR)
(2004,1,26,1634,SYR)
(2004,1,27,1634,SYR)
(2004,1,28,1634,SYR)
(2004,1,29,1634,SYR)
(2004,1,30,1634,SYR)
(2004,1,31,1634,SYR)
(2004,1,1,614,SYR)
(2004,1,2,610,SYR)
(2004,1,3,614,SYR)
(2004,1,4,610,SYR)
(2004,1,5,610,SYR)
(2004,1,6,625,SYR)
(2004,1,7,625,SYR)
(2004,1,8,625,SYR)
(2004,1,9,625,SYR)
(2004,1,10,625,SYR)
(2004,1,11,625,SYR)
(2004,1,12,625,SYR)
(2004,1,13,625,SYR)
(2004,1,14,625,SYR)
(2004,1,15,625,SYR)
(2004,1,16,625,SYR)
(2004,1,17,620,SYR)
(2004,1,18,620,SYR)
(2004,1,19,620,SYR)
(2004,1,20,620,SYR)
(2004,1,21,620,SYR)
(2004,1,22,620,SYR)
(2004,1,23,620,SYR)
(2004,1,24,620,SYR)
(2004,1,25,620,SYR)
(2004,1,26,620,SYR)
(2004,1,27,620,SYR)
(2004,1,28,620,SYR)
(2004,1,29,620,SYR)
(2004,1,30,620,SYR)
(2004,1,31,625,SYR)
(2004,1,1,812,SYR)
(2004,1,2,812,SYR)
(2004,1,3,812,SYR)
(2004,1,4,805,SYR)
(2004,1,5,805,SYR)
(2004,1,2,605,SYR)
(2004,1,2,1110,SYR)
(2004,1,2,1700,SYR)
(2004,1,3,605,SYR)
(2004,1,3,1110,SYR)
(2004,1,3,1700,SYR)
(2004,1,4,845,SYR)
(2004,1,4,1110,SYR)
(2004,1,4,1700,SYR)
(2004,1,7,605,SYR)
(2004,1,7,1110,SYR)
(2004,1,7,1700,SYR)
(2004,1,8,605,SYR)
(2004,1,8,1110,SYR)
(2004,1,8,1700,SYR)
(2004,1,9,1110,SYR)
(2004,1,9,1700,SYR)
(2004,1,15,605,SYR)
(2004,1,15,1110,SYR)
(2004,1,15,1700,SYR)
(2004,1,24,605,SYR)
(2004,1,24,1110,SYR)
(2004,1,24,1700,SYR)
(2004,1,25,1110,SYR)
(2004,1,25,1700,SYR)
(2004,1,26,605,SYR)
(2004,1,26,1110,SYR)
(2004,1,26,1700,SYR)
(2004,1,27,605,SYR)
(2004,1,27,1110,SYR)
(2004,1,27,1700,SYR)
(2004,1,30,605,SYR)
(2004,1,30,1110,SYR)
(2004,1,30,1700,SYR)
(2004,1,3,1026,SYR)
(2004,1,3,630,SYR)
(2004,1,3,1432,SYR)
(2004,1,3,1854,SYR)
(2004,1,4,1250,SYR)
(2004,1,4,600,SYR)
(2004,1,4,1457,SYR)
(2004,1,6,1250,SYR)
(2004,1,6,600,SYR)
(2004,1,6,1432,SYR)
(2004,1,6,1854,SYR)
(2004,1,7,1502,SYR)
(2004,1,7,600,SYR)
(2004,1,7,1000,SYR)
(2004,1,7,1250,SYR)
(2004,1,7,1024,SYR)
(2004,1,7,1430,SYR)
(2004,1,7,1903,SYR)
(2004,1,8,1502,SYR)
(2004,1,8,600,SYR)
(2004,1,8,1000,SYR)
(2004,1,8,1250,SYR)
(2004,1,11,1502,SYR)
(2004,1,11,600,SYR)
(2004,1,11,1000,SYR)
(2004,1,13,1024,SYR)
(2004,1,13,1430,SYR)
(2004,1,13,1903,SYR)
(2004,1,15,1024,SYR)
(2004,1,15,1430,SYR)
(2004,1,15,1903,SYR)
(2004,1,17,1502,SYR)
(2004,1,17,600,SYR)
(2004,1,17,1000,SYR)
(2004,1,20,1024,SYR)
(2004,1,20,1430,SYR)
(2004,1,22,1502,SYR)
(2004,1,22,600,SYR)
(2004,1,22,1000,SYR)
(2004,1,22,1250,SYR)
(2004,1,22,1430,SYR)
(2004,1,22,1903,SYR)
(2004,1,23,1250,SYR)
(2004,1,24,1250,SYR)
(2004,1,25,1502,SYR)
(2004,1,25,600,SYR)
(2004,1,25,1000,SYR)
(2004,1,25,1250,SYR)
(2004,1,25,1024,SYR)
(2004,1,25,1430,SYR)
(2004,1,25,1903,SYR)
(2004,1,26,600,SYR)
(2004,1,26,1000,SYR)
(2004,1,26,1250,SYR)
(2004,1,27,1502,SYR)
(2004,1,27,1250,SYR)
(2004,1,27,1024,SYR)
(2004,1,27,1430,SYR)
(2004,1,27,1903,SYR)
(2004,1,28,1024,SYR)
(2004,1,28,1430,SYR)
(2004,1,28,1903,SYR)
(2004,1,3,640,SYR)
(2004,1,5,1400,SYR)
(2004,1,6,1400,SYR)
(2004,1,7,640,SYR)
